listing_id,host_id,market,property_type,nightly_price,listing_review_score,listing_cleanliness_score,listing_accuracy_score,listing_review_count,cancellation_policy,instant_book_enabled
L01037,H00095,New York,entire_home,167.44,4.84,4.35,4.29,9,strict,1
L01038,H00088,Nashville,entire_home,204.75,5.0,4.38,3.71,19,flexible,1
L01039,H00214,Boston,entire_home,159.31,4.79,4.87,4.93,15,strict,0
L01040,H00714,Nashville,entire_home,110.45,5.0,4.58,5.0,21,flexible,1
L01041,H00148,Denver,entire_home,105.86,5.0,4.34,4.21,4,moderate,1
L01042,H00170,Denver,entire_home,225.18,4.05,4.32,4.63,8,moderate,1
L01043,H00862,Miami,entire_home,82.87,4.83,4.57,4.3,3,flexible,0
L01044,H01337,Seattle,entire_home,129.77,4.33,4.7,4.72,7,moderate,1
L01045,H01058,Nashville,entire_home,242.08,4.94,4.67,4.47,5,flexible,1
L01046,H01378,Chicago,entire_home,360.76,4.94,4.84,4.96,3,strict,1
L01047,H01331,Chicago,private_room,255.55,4.81,4.83,4.55,17,flexible,1
L01048,H01262,Seattle,entire_home,110.45,4.09,4.29,3.73,6,flexible,1
L01049,H00798,Boston,private_room,174.22,4.65,5.0,3.63,7,moderate,1
L01050,H00233,San Francisco,entire_home,118.08,4.93,5.0,4.36,10,flexible,1
L01051,H01234,Chicago,entire_home,162.05,4.64,5.0,3.64,8,flexible,0
L01052,H00137,Nashville,private_room,262.67,4.62,5.0,4.5,6,strict,1
L01053,H00559,Denver,entire_home,98.36,4.37,4.79,4.5,23,strict,0
L01054,H00836,New York,private_room,148.48,4.64,5.0,4.1,12,flexible,1
L01055,H00254,Chicago,entire_home,55.55,4.31,4.18,4.66,17,flexible,1
L01056,H01390,Nashville,private_room,134.99,4.72,4.69,4.54,12,moderate,1
L01057,H00816,Miami,entire_home,170.91,4.45,4.36,4.52,12,moderate,1
L01058,H01283,Nashville,entire_home,109.24,4.07,4.5,4.82,23,flexible,0
L01059,H01099,Los Angeles,entire_home,70.44,4.11,4.92,4.57,23,flexible,0
L01060,H00748,Miami,entire_home,118.2,4.55,3.62,4.1,4,strict,1
L01061,H00443,Nashville,entire_home,87.45,4.4,4.47,4.34,4,moderate,0
L01062,H01497,San Francisco,entire_home,533.88,4.78,4.24,4.2,5,strict,1
L01063,H00814,San Francisco,hotel_room,149.78,4.59,4.65,3.62,8,moderate,1
L01064,H00170,Los Angeles,private_room,259.51,5.0,3.88,4.8,7,flexible,1
L01065,H00028,San Francisco,private_room,100.93,5.0,4.12,4.88,9,flexible,1
L01066,H00501,Miami,private_room,106.69,4.8,4.55,4.62,2,moderate,0
L01067,H00157,Miami,private_room,91.21,4.75,3.97,4.2,12,moderate,0
L01068,H00540,Chicago,entire_home,182.87,4.18,4.95,4.19,7,moderate,0
L01069,H00763,Austin,entire_home,111.53,4.52,4.26,4.59,5,moderate,0
L01070,H00474,New York,private_room,168.54,4.49,4.39,4.27,3,strict,0
L01071,H00206,New York,entire_home,160.89,4.62,5.0,4.82,12,moderate,1
L01072,H00347,Chicago,hotel_room,198.25,4.54,3.91,5.0,13,moderate,0
L01073,H01487,Austin,private_room,121.17,4.57,5.0,4.34,4,moderate,1
L01074,H00969,Boston,hotel_room,135.91,4.58,4.68,5.0,16,flexible,0
L01075,H01470,Los Angeles,private_room,420.23,4.61,4.64,4.81,12,moderate,1
L01076,H00907,Boston,entire_home,94.01,4.88,4.34,4.33,10,moderate,0
L01077,H01159,Seattle,private_room,168.48,4.75,4.98,4.23,8,strict,1
L01078,H00375,Nashville,entire_home,170.02,4.4,4.47,4.62,8,flexible,0
L01079,H00496,San Francisco,entire_home,131.67,4.18,4.85,4.42,6,moderate,1
L01080,H00351,Seattle,entire_home,82.85,4.2,4.61,4.52,8,strict,0
L01081,H00087,Denver,entire_home,108.67,4.44,3.78,5.0,6,flexible,0
L01082,H00388,Boston,private_room,129.77,5.0,4.83,4.21,5,moderate,1
L01083,H01170,New York,entire_home,133.74,4.67,5.0,4.17,8,flexible,1
L01084,H01098,Denver,entire_home,104.3,4.81,4.21,4.53,7,moderate,0
L01085,H00080,Denver,private_room,140.26,4.27,4.58,4.37,15,strict,0
L01086,H01179,Miami,entire_home,180.46,4.42,4.83,4.5,7,moderate,1
L01087,H01303,Denver,entire_home,88.39,4.71,4.85,4.46,28,moderate,0
L01088,H01189,Austin,entire_home,153.85,4.57,3.94,4.11,9,flexible,1
L01089,H00203,Seattle,private_room,157.68,4.82,4.82,4.21,19,moderate,1
L01090,H00966,Los Angeles,private_room,150.15,4.42,4.27,4.38,7,strict,1
L01091,H00203,Austin,entire_home,266.08,4.79,4.36,4.31,13,flexible,1
L01092,H00473,Nashville,entire_home,270.5,4.04,4.96,4.39,14,moderate,0
L01093,H00743,Nashville,hotel_room,203.39,4.75,5.0,4.51,18,strict,1
L01094,H01396,Austin,private_room,239.5,5.0,4.56,4.41,7,moderate,0
L01095,H00165,Chicago,entire_home,203.7,4.68,4.71,4.1,23,strict,0
L01096,H00796,Seattle,entire_home,197.23,4.89,4.83,4.39,12,flexible,1
L01097,H01255,Austin,entire_home,102.84,4.33,4.46,4.9,14,flexible,0
L01098,H00107,Seattle,entire_home,157.61,4.89,5.0,5.0,23,moderate,0
L01099,H00432,San Francisco,entire_home,303.54,4.27,4.78,4.94,11,flexible,1
L01100,H00944,Austin,private_room,138.48,4.7,4.12,3.9,8,moderate,0
L01101,H00220,Denver,entire_home,153.04,4.92,4.65,4.06,8,moderate,0
L01102,H00506,Denver,entire_home,266.06,4.19,4.61,3.95,10,strict,1
L01103,H01269,Boston,entire_home,159.62,4.3,4.18,4.89,18,moderate,1
L01104,H00988,Los Angeles,entire_home,156.76,4.19,4.96,4.87,8,flexible,1
L01105,H00842,New York,entire_home,163.74,3.93,3.95,4.56,12,strict,0
L01106,H00357,San Francisco,entire_home,139.5,5.0,4.78,5.0,13,moderate,1
L01107,H00537,San Francisco,entire_home,186.6,4.82,5.0,4.33,3,flexible,1
L01108,H00745,Austin,entire_home,131.61,4.28,4.25,4.51,23,flexible,1
L01109,H00614,Austin,entire_home,124.28,4.46,4.69,4.54,14,moderate,0
L01110,H00123,Nashville,entire_home,216.92,3.95,4.63,3.98,5,moderate,1
L01111,H00968,Miami,hotel_room,110.56,4.29,4.64,4.04,23,moderate,1
L01112,H01307,Miami,entire_home,320.59,4.95,5.0,4.38,24,flexible,1
L01113,H00149,Chicago,entire_home,79.3,3.9,4.26,3.83,18,strict,1
L01114,H00383,Chicago,entire_home,62.63,4.11,3.99,4.2,11,strict,0
L01115,H00923,Austin,hotel_room,137.74,4.62,4.81,4.89,18,strict,1
L01116,H00459,Chicago,hotel_room,186.44,4.78,4.19,4.35,4,strict,1
L01117,H00703,Miami,private_room,83.92,4.26,4.3,4.91,14,strict,1
L01118,H00978,Seattle,entire_home,184.54,4.23,4.08,4.72,10,flexible,1
L01119,H00747,Boston,entire_home,164.35,4.39,4.58,4.63,20,moderate,1
L01120,H01426,Seattle,private_room,258.6,4.42,5.0,5.0,8,flexible,0
L01121,H00686,Denver,private_room,157.13,3.64,4.68,4.37,15,moderate,1
L01122,H01107,Boston,private_room,152.7,4.5,4.39,4.38,13,strict,0
L01123,H00613,Denver,entire_home,197.37,4.13,4.36,4.31,2,strict,1
L01124,H00851,Nashville,entire_home,188.63,4.34,4.4,4.35,15,flexible,1
L01125,H01071,Chicago,entire_home,153.92,4.71,4.33,3.75,5,moderate,1
L01126,H00465,Seattle,entire_home,91.14,4.32,4.78,4.3,12,flexible,1
L01127,H01364,Seattle,entire_home,190.27,4.47,4.63,5.0,8,moderate,1
L01128,H00990,San Francisco,entire_home,261.05,4.45,4.37,4.28,16,flexible,1
L01129,H00388,Chicago,private_room,82.82,4.12,4.38,4.69,13,moderate,1
L01130,H01351,Austin,entire_home,101.89,4.56,4.3,4.33,12,moderate,1
L01131,H00554,Los Angeles,private_room,117.9,4.76,4.25,4.12,5,flexible,1
L01132,H00889,Austin,entire_home,225.35,4.78,4.0,4.64,3,flexible,0
L01133,H00100,Los Angeles,entire_home,183.92,4.41,4.36,3.94,14,moderate,1
L01134,H00539,Denver,entire_home,99.2,4.31,4.04,5.0,1,strict,0
L01135,H00005,Nashville,private_room,169.4,4.61,4.18,4.62,24,strict,0
L01136,H00749,Seattle,entire_home,124.02,5.0,4.91,4.29,18,flexible,0
L01137,H00531,Seattle,entire_home,134.92,4.71,4.55,4.58,18,strict,1
L01138,H00877,New York,hotel_room,117.35,4.56,4.61,4.23,3,strict,1
L01139,H01201,Miami,hotel_room,111.49,4.45,4.21,4.37,11,moderate,1
L01140,H01491,Los Angeles,entire_home,81.29,4.35,4.5,4.81,14,flexible,1
L01141,H01066,Austin,entire_home,209.5,3.91,4.48,4.66,4,strict,0
L01142,H00856,San Francisco,entire_home,448.97,4.55,4.71,4.93,32,flexible,1
L01143,H00559,Boston,hotel_room,154.36,4.25,4.57,4.71,10,strict,0
L01144,H00744,New York,entire_home,194.39,4.5,4.49,4.59,5,flexible,1
L01145,H00116,Denver,private_room,185.59,4.65,4.2,3.97,9,flexible,1
L01146,H01002,Nashville,entire_home,198.74,5.0,4.24,4.19,6,moderate,0
L01147,H00795,New York,entire_home,104.15,4.18,4.26,4.34,21,moderate,0
L01148,H00632,San Francisco,private_room,144.27,4.29,4.13,3.51,10,moderate,1
L01149,H01272,San Francisco,entire_home,136.03,4.87,4.64,4.34,5,flexible,0
L01150,H00712,Miami,entire_home,217.03,4.29,4.51,4.48,15,flexible,1
L01151,H00038,Los Angeles,private_room,171.37,4.44,4.39,4.65,24,flexible,1
L01152,H01416,Boston,private_room,251.67,4.21,4.55,3.9,12,moderate,1
L01153,H01184,Seattle,entire_home,185.63,4.95,4.16,4.16,9,flexible,0
L01154,H01253,Miami,entire_home,277.26,4.66,4.16,4.36,7,flexible,1
L01155,H00981,Chicago,hotel_room,235.5,4.26,4.16,5.0,7,flexible,1
L01156,H00170,Nashville,entire_home,158.53,4.92,4.72,4.9,13,flexible,1
L01157,H01008,San Francisco,entire_home,82.53,5.0,4.81,4.25,4,moderate,1
L01158,H00768,Boston,private_room,212.0,4.14,4.4,4.72,9,strict,0
L01159,H01360,Nashville,entire_home,266.82,4.88,4.93,4.07,38,moderate,1
L01160,H00752,Los Angeles,private_room,167.14,4.61,4.6,3.94,27,strict,1
L01161,H01480,Austin,private_room,155.63,4.08,4.35,4.21,13,moderate,0
L01162,H01417,Nashville,private_room,149.66,4.52,4.59,4.44,15,flexible,0
L01163,H00145,San Francisco,entire_home,152.57,4.6,4.86,4.47,13,flexible,1
L01164,H01288,Boston,entire_home,160.81,4.0,4.75,4.99,9,moderate,0
L01165,H01272,Miami,private_room,256.05,5.0,4.24,3.95,8,strict,1
L01166,H01020,Los Angeles,private_room,137.38,4.37,4.46,4.88,7,strict,0
L01167,H00810,Austin,entire_home,207.91,4.68,4.37,5.0,3,flexible,1
L01168,H01121,Los Angeles,entire_home,204.8,4.52,3.94,4.98,11,flexible,1
L01169,H00387,Nashville,entire_home,177.75,4.47,4.14,5.0,3,moderate,0
L01170,H00554,Denver,entire_home,285.01,4.38,4.76,4.28,7,strict,0
L01171,H01182,Nashville,entire_home,92.64,4.59,4.52,4.78,7,moderate,0
L01172,H01498,Seattle,entire_home,88.9,4.22,4.44,4.95,10,strict,1
L01173,H01048,New York,private_room,115.86,4.55,4.58,4.55,11,flexible,0
L01174,H00215,Los Angeles,private_room,131.38,4.07,4.57,4.39,3,flexible,1
L01175,H01099,Nashville,entire_home,205.29,4.82,4.72,3.97,11,flexible,1
L01176,H01296,Boston,hotel_room,142.16,4.37,4.83,5.0,17,moderate,1
L01177,H00712,Nashville,entire_home,127.93,4.5,4.3,4.07,7,moderate,1
L01178,H01091,Boston,entire_home,306.24,4.7,4.64,4.93,10,moderate,1
L01179,H00068,Seattle,entire_home,146.94,4.96,4.3,4.19,6,moderate,0
L01180,H00880,Nashville,entire_home,185.53,5.0,3.99,4.82,6,flexible,1
L01181,H00524,Nashville,hotel_room,151.3,4.83,4.74,4.16,1,flexible,0
L01182,H01108,Denver,entire_home,363.64,4.19,4.3,4.49,31,moderate,1
L01183,H00269,Los Angeles,entire_home,197.56,4.95,4.39,4.65,13,flexible,0
L01184,H01160,New York,entire_home,220.59,4.27,4.26,4.65,4,moderate,0
L01185,H00857,Seattle,entire_home,132.29,4.23,4.46,3.93,29,flexible,0
L01186,H00745,Nashville,entire_home,333.04,4.41,4.11,4.14,11,flexible,1
L01187,H00299,Miami,entire_home,220.43,4.68,4.78,4.27,10,moderate,1
L01188,H00538,New York,private_room,109.31,5.0,4.76,4.67,23,strict,1
L01189,H01192,New York,entire_home,176.66,4.48,4.64,4.84,18,strict,1
L01190,H01373,Miami,private_room,344.75,5.0,4.65,4.16,12,moderate,1
L01191,H00555,Nashville,entire_home,316.33,4.81,4.57,4.34,6,moderate,1
L01192,H01033,Denver,private_room,59.15,4.41,4.21,3.69,2,flexible,1
L01193,H01439,Los Angeles,entire_home,146.74,4.83,4.36,4.3,6,flexible,1
L01194,H00581,Austin,entire_home,151.71,4.25,4.88,4.81,23,moderate,0
L01195,H01305,Austin,entire_home,156.45,4.41,3.9,4.59,7,strict,0
L01196,H00013,Seattle,entire_home,96.62,4.32,4.46,4.11,16,moderate,0
L01197,H01324,Denver,entire_home,170.43,4.75,4.59,4.55,6,strict,1
L01198,H01177,Los Angeles,private_room,122.48,4.9,4.27,4.07,8,moderate,1
L01199,H01030,New York,entire_home,293.26,4.57,4.61,4.18,10,flexible,0
L01200,H00676,Seattle,entire_home,141.31,4.47,4.25,4.97,1,moderate,1
L01201,H00227,Miami,entire_home,72.87,4.48,4.33,4.46,8,moderate,0
L01202,H00945,Seattle,entire_home,271.69,4.0,4.76,4.42,8,strict,0
L01203,H01217,Los Angeles,entire_home,101.07,4.43,4.49,4.64,8,moderate,0
L01204,H00284,Nashville,entire_home,244.63,4.57,4.45,4.65,17,flexible,1
L01205,H00979,Denver,entire_home,83.91,5.0,4.78,4.58,8,flexible,1
L01206,H01399,Nashville,private_room,92.73,4.2,4.43,4.76,5,flexible,1
L01207,H01255,Boston,entire_home,74.49,4.65,4.89,3.69,16,moderate,1
L01208,H00118,Chicago,entire_home,171.49,4.15,4.83,4.55,7,moderate,0
L01209,H01267,San Francisco,entire_home,322.51,4.67,4.42,4.81,14,moderate,1
L01210,H00694,Seattle,entire_home,76.49,4.65,4.35,4.59,17,strict,1
L01211,H00264,Miami,entire_home,107.87,4.91,4.67,4.02,9,flexible,0
L01212,H00926,Los Angeles,entire_home,282.33,4.58,4.88,4.54,7,strict,1
L01213,H00375,Denver,entire_home,319.53,4.59,4.4,4.62,7,strict,1
L01214,H01492,New York,private_room,183.23,4.68,5.0,4.37,19,flexible,0
L01215,H01122,New York,entire_home,125.93,4.48,4.65,4.79,19,strict,0
L01216,H00657,Boston,entire_home,199.73,4.6,4.47,4.17,15,moderate,0
L01217,H00947,Seattle,private_room,160.79,4.54,4.07,4.4,12,strict,1
L01218,H01181,Miami,entire_home,223.19,4.26,4.18,4.85,12,flexible,0
L01219,H00076,San Francisco,entire_home,160.46,4.75,4.51,4.28,3,strict,0
L01220,H00394,New York,entire_home,124.17,5.0,4.91,4.31,22,moderate,0
L01221,H00280,Chicago,entire_home,100.66,4.24,4.19,4.11,4,flexible,1
L01222,H00665,New York,entire_home,111.47,4.66,4.64,4.25,20,strict,1
L01223,H01235,Denver,entire_home,178.53,4.97,4.11,4.32,4,flexible,1
L01224,H00628,New York,entire_home,104.15,4.51,4.96,4.43,6,flexible,0
L01225,H00588,Austin,hotel_room,248.62,5.0,3.96,4.61,2,strict,0
L01226,H01378,Los Angeles,entire_home,104.1,4.85,4.1,4.91,10,moderate,0
L01227,H00565,Nashville,entire_home,147.87,4.24,4.65,4.49,7,flexible,0
L01228,H01304,San Francisco,entire_home,50.66,4.39,4.52,4.7,12,flexible,1
L01229,H01495,Miami,entire_home,161.99,4.83,4.75,4.37,5,moderate,0
L01230,H00668,Seattle,entire_home,199.14,3.99,4.15,4.46,6,moderate,0
L01231,H00563,Denver,entire_home,226.92,4.3,4.4,4.28,9,moderate,0
L01232,H01139,Los Angeles,entire_home,174.96,4.67,4.81,4.34,4,moderate,0
L01233,H00496,New York,entire_home,167.31,4.38,4.55,4.45,15,moderate,0
L01234,H01236,Los Angeles,entire_home,163.03,4.17,4.13,4.4,20,flexible,0
L01235,H00907,Boston,entire_home,122.82,4.56,4.51,4.34,19,strict,1
L01236,H01004,San Francisco,entire_home,184.41,4.93,4.57,3.97,27,flexible,1
L01237,H00175,Boston,private_room,357.9,4.31,4.49,4.57,2,strict,0
L01238,H00262,New York,entire_home,245.05,4.35,5.0,4.35,21,flexible,0
L01239,H00710,Los Angeles,private_room,193.84,4.49,4.64,4.36,5,strict,1
L01240,H00084,Austin,entire_home,158.79,5.0,4.88,4.49,5,flexible,0
L01241,H00564,Boston,entire_home,166.63,4.25,4.95,4.71,9,strict,1
L01242,H01360,San Francisco,entire_home,263.26,4.22,4.16,4.13,8,moderate,1
L01243,H00750,Denver,private_room,244.79,4.67,4.3,4.37,9,moderate,0
L01244,H00172,Boston,private_room,251.68,5.0,4.75,3.47,9,flexible,0
L01245,H00624,San Francisco,entire_home,359.94,4.33,4.58,4.62,22,flexible,0
L01246,H00273,Austin,entire_home,219.66,5.0,4.76,4.98,9,flexible,0
L01247,H00606,Austin,entire_home,355.19,4.08,4.29,4.76,5,strict,1
L01248,H00559,Miami,entire_home,560.35,4.13,4.44,4.09,18,moderate,0
L01249,H00808,Denver,entire_home,80.99,4.32,4.4,4.28,4,moderate,1
L01250,H01104,Austin,entire_home,167.51,4.53,4.45,4.5,6,flexible,0
L01251,H00830,New York,entire_home,115.31,4.45,4.3,3.52,17,moderate,1
L01252,H00232,Boston,entire_home,159.76,4.29,4.49,4.27,2,moderate,1
L01253,H01296,New York,entire_home,384.69,3.86,5.0,4.44,20,strict,0
L01254,H00969,Miami,entire_home,327.13,4.55,5.0,4.24,14,moderate,0
L01255,H00590,San Francisco,entire_home,190.37,4.48,4.92,4.84,13,strict,1
L01256,H00670,Nashville,entire_home,198.07,4.55,4.26,4.12,14,moderate,0
L01257,H01447,New York,entire_home,125.12,4.24,4.1,4.21,11,flexible,1
L01258,H00560,New York,hotel_room,288.47,4.44,5.0,5.0,5,flexible,1
L01259,H00191,Miami,entire_home,127.75,4.51,4.02,5.0,10,moderate,1
L01260,H00172,Denver,entire_home,220.69,4.4,4.45,5.0,8,moderate,0
L01261,H01148,Seattle,private_room,123.61,4.34,4.92,4.19,13,flexible,0
L01262,H00257,Chicago,hotel_room,122.73,4.71,4.35,4.37,3,strict,1
L01263,H00692,Austin,entire_home,263.21,4.13,4.6,3.86,2,flexible,1
L01264,H00054,Chicago,private_room,141.49,4.53,4.36,4.2,4,flexible,0
L01265,H00151,Chicago,entire_home,184.26,4.38,4.26,4.64,37,moderate,0
L01266,H00667,Denver,entire_home,138.53,4.38,4.86,4.31,12,moderate,0
L01267,H00423,Nashville,private_room,190.16,4.81,3.98,4.88,19,moderate,0
L01268,H00463,Seattle,entire_home,167.07,4.77,4.33,4.47,15,moderate,0
L01269,H00193,San Francisco,entire_home,181.7,4.6,4.37,4.43,25,strict,1
L01270,H00265,Miami,entire_home,189.89,4.71,4.91,4.14,12,moderate,0
L01271,H00252,Denver,entire_home,314.38,4.69,4.35,4.72,9,flexible,0
L01272,H01026,Seattle,entire_home,126.68,4.3,4.25,4.12,13,strict,0
L01273,H01271,Miami,entire_home,538.03,4.51,4.57,4.61,4,strict,1
L01274,H00622,Denver,entire_home,135.67,4.31,4.15,4.47,11,moderate,1
L01275,H00664,Denver,entire_home,121.38,4.54,5.0,4.6,18,moderate,0
L01276,H00833,Nashville,entire_home,151.66,3.59,4.33,4.96,4,flexible,1
L01277,H01160,New York,private_room,214.46,3.64,4.5,4.9,21,moderate,1
L01278,H00700,Seattle,entire_home,104.71,4.61,4.61,4.45,11,moderate,1
L01279,H01234,Denver,private_room,269.7,4.95,4.54,4.6,6,strict,1
L01280,H00240,Los Angeles,private_room,152.78,4.52,4.34,4.89,4,flexible,1
L01281,H00186,Nashville,entire_home,57.7,4.27,4.02,4.11,14,moderate,0
L01282,H00640,Miami,private_room,257.35,4.4,4.64,4.66,13,flexible,1
L01283,H01430,San Francisco,entire_home,140.67,4.64,4.44,4.8,16,moderate,1
L01284,H00999,Boston,entire_home,128.75,5.0,4.46,4.75,14,moderate,1
L01285,H00102,New York,private_room,230.12,3.5,4.52,4.83,18,strict,1
L01286,H00165,Miami,entire_home,156.8,4.77,4.87,4.61,12,moderate,0
L01287,H00003,Miami,private_room,114.13,4.37,3.44,4.29,10,moderate,0
L01288,H01289,Miami,entire_home,127.88,4.53,4.21,3.97,12,moderate,0
L01289,H00251,Los Angeles,private_room,91.88,3.71,4.74,5.0,2,flexible,1
L01290,H01271,Chicago,entire_home,176.09,4.33,4.7,4.78,25,flexible,1
L01291,H00471,Miami,private_room,232.66,4.48,4.35,4.6,11,strict,1
L01292,H00925,Miami,entire_home,373.76,4.66,4.4,4.31,14,strict,1
L01293,H00498,New York,entire_home,82.81,4.03,3.98,4.75,3,moderate,1
L01294,H00265,Seattle,entire_home,184.09,4.77,4.59,4.35,6,flexible,0
L01295,H01259,Nashville,entire_home,137.64,4.78,5.0,4.31,19,strict,1
L01296,H01207,San Francisco,entire_home,201.0,4.91,4.51,4.58,9,flexible,0
L01297,H01365,Seattle,private_room,168.79,4.55,4.8,5.0,12,moderate,1
L01298,H00015,Seattle,entire_home,94.74,4.4,4.68,3.77,10,moderate,1
L01299,H00783,Austin,entire_home,136.27,5.0,4.34,4.43,14,strict,1
L01300,H01121,New York,private_room,187.74,4.1,4.27,4.37,19,moderate,1
L01301,H00918,Los Angeles,private_room,145.3,4.56,4.72,4.29,4,moderate,0
L01302,H01365,Los Angeles,entire_home,72.27,4.55,4.25,4.78,4,strict,0
L01303,H00795,Nashville,entire_home,140.57,4.93,4.89,4.97,7,flexible,0
L01304,H00914,New York,entire_home,223.34,4.42,4.66,4.77,6,moderate,1
L01305,H00617,Los Angeles,entire_home,238.78,4.45,4.52,4.19,31,moderate,0
L01306,H00596,Chicago,entire_home,252.36,5.0,4.31,4.68,9,moderate,1
L01307,H00992,Austin,entire_home,157.13,4.92,4.55,4.68,13,flexible,0
L01308,H00386,Boston,entire_home,126.78,4.65,4.59,4.36,11,flexible,0
L01309,H00903,Miami,entire_home,194.71,4.38,4.19,4.46,4,flexible,0
L01310,H01446,Austin,entire_home,152.8,4.73,4.56,4.96,8,strict,0
L01311,H01449,Boston,entire_home,88.84,4.9,4.92,3.77,4,flexible,0
L01312,H01243,New York,entire_home,105.41,4.3,4.4,5.0,9,flexible,0
L01313,H01307,Denver,entire_home,215.61,4.17,4.42,4.25,11,flexible,0
L01314,H00924,Seattle,private_room,146.71,4.71,4.23,4.41,10,moderate,0
L01315,H00787,Chicago,entire_home,103.8,4.79,4.75,4.43,23,moderate,0
L01316,H01246,New York,hotel_room,113.89,4.8,4.19,4.26,6,flexible,0
L01317,H00336,Los Angeles,entire_home,196.2,4.45,3.83,4.19,18,flexible,1
L01318,H01101,Chicago,entire_home,71.43,4.56,4.37,4.48,7,moderate,1
L01319,H00163,San Francisco,private_room,158.73,4.68,4.31,3.88,13,moderate,0
L01320,H00224,Denver,entire_home,202.25,4.68,4.81,4.35,26,flexible,1
L01321,H01300,Denver,entire_home,252.6,4.49,4.75,4.72,28,flexible,0
L01322,H00036,New York,entire_home,166.26,4.28,4.31,4.45,6,moderate,1
L01323,H00993,Boston,entire_home,69.83,4.44,4.15,4.32,9,moderate,0
L01324,H01385,Austin,entire_home,209.53,5.0,4.04,4.55,16,flexible,0
L01325,H00785,Los Angeles,entire_home,194.66,4.73,4.49,4.91,9,moderate,1
L01326,H00456,Denver,entire_home,315.6,4.61,4.35,4.83,12,flexible,0
L01327,H01220,Seattle,entire_home,324.77,4.34,4.77,3.93,22,flexible,0
L01328,H00075,San Francisco,entire_home,167.85,4.28,4.65,4.75,9,moderate,1
L01329,H00760,San Francisco,private_room,106.68,4.46,4.4,4.5,8,strict,0
L01330,H01335,Austin,entire_home,211.39,4.14,4.55,4.15,14,moderate,1
L01331,H00513,Chicago,private_room,254.28,4.79,5.0,4.38,6,flexible,0
L01332,H00271,Chicago,private_room,170.41,5.0,4.26,4.4,2,flexible,1
L01333,H00675,Boston,entire_home,150.42,4.14,4.26,4.2,14,strict,0
L01334,H00098,New York,entire_home,345.39,4.28,4.03,4.81,13,flexible,0
L01335,H01107,Seattle,entire_home,110.6,4.63,4.37,5.0,4,flexible,1
L01336,H00289,Chicago,entire_home,132.91,4.57,4.54,4.24,5,flexible,1
L01337,H00097,Los Angeles,entire_home,200.55,4.58,4.64,4.14,3,moderate,1
L01338,H01260,Austin,entire_home,146.22,4.67,4.3,4.46,15,flexible,0
L01339,H00370,Denver,entire_home,188.56,5.0,4.59,4.82,11,strict,1
L01340,H01174,Los Angeles,entire_home,255.88,4.03,3.67,3.75,9,moderate,0
L01341,H01312,Seattle,entire_home,97.11,5.0,4.03,4.47,6,moderate,0
L01342,H00646,Chicago,hotel_room,129.04,4.4,4.66,4.7,18,flexible,0
L01343,H01074,New York,entire_home,342.01,4.4,4.7,4.3,11,flexible,1
L01344,H00684,New York,entire_home,183.15,4.55,5.0,4.63,10,flexible,0
L01345,H00451,Boston,entire_home,158.19,4.34,4.29,4.42,6,flexible,1
L01346,H01071,San Francisco,entire_home,133.06,5.0,4.43,4.71,10,flexible,1
L01347,H00625,Denver,private_room,234.41,4.62,4.38,4.88,23,flexible,0
L01348,H01406,San Francisco,entire_home,111.85,4.8,4.69,4.55,20,moderate,1
