ticket_id,booking_id,issue_category,contact_channel,priority_initial,guest_id,host_id,listing_id,nights,days_until_checkin_at_ticket,total_booking_value,booking_status,cancelled_by,guest_account_age_days,guest_past_bookings_count,guest_past_support_tickets_12m,guest_past_refund_requests_12m,guest_lifetime_booking_value,guest_id_verified,host_superhost,host_response_rate,host_cancellation_rate_12m,host_avg_response_time_minutes,host_past_guest_complaints_12m,host_avg_rating,market,property_type,nightly_price,listing_review_score,listing_cleanliness_score,listing_accuracy_score,listing_review_count,cancellation_policy,instant_book_enabled,same_week_checkin_flag,strict_policy_flag,host_cancelled_booking_flag,high_value_booking_flag,sentiment_score,urgency_score,time_to_first_agent_response_minutes,message_count_first_30min,senior_agent_routing,rebooking_coupon_offered,repeat_contact_probability,repeat_contact_7d,escalation_probability,escalated,resolution_hours,csat_score,poor_csat,long_resolution
T000986,B000986,refund_request,chat,medium,G02000,H01400,L00248,1,38,604.7,completed,none,2009,7,1,1,2957.64,1,0,0.689,0.018,85.2,6,4.54,Nashville,private_room,568.85,4.63,4.84,3.87,1,strict,1,0,1,0,0,-0.214,0.355,28.5,3,0,0,0.344,0,0.14,1,22.73,4,0,0
T000987,B000987,listing_not_as_described,self_serve,medium,G02862,H00587,L00529,5,13,3008.25,active,none,500,6,0,0,1580.26,1,0,0.832,0.024,194.1,0,4.7,Seattle,entire_home,589.14,4.69,4.29,4.05,12,flexible,1,0,0,0,1,-0.294,0.274,20.0,2,1,0,0.059,0,0.085,0,14.12,4,0,0
T000988,B000988,checkin_problem,chat,low,G01904,H00821,L02815,1,15,316.0,cancelled,guest,410,10,1,0,1193.03,1,0,0.837,0.037,134.1,1,4.75,Chicago,hotel_room,271.77,4.21,4.68,4.45,12,strict,1,0,1,0,0,0.197,0.271,22.5,1,0,0,0.225,0,0.114,0,4.31,4,0,0
T000989,B000989,listing_not_as_described,phone,high,G01033,H00849,L01753,6,19,980.59,active,none,261,6,0,0,186.47,1,1,0.766,0.039,168.8,3,4.43,Boston,private_room,138.91,4.09,5.0,4.06,6,moderate,1,0,0,0,0,-0.381,0.379,31.9,1,0,0,0.191,1,0.211,1,37.26,2,1,1
T000990,B000990,checkin_problem,phone,medium,G00707,H01249,L00271,8,37,1825.66,completed,none,2724,10,2,0,2878.23,0,1,0.92,0.082,101.4,7,4.67,Chicago,entire_home,211.1,4.21,4.11,4.18,14,moderate,1,0,0,0,1,-0.083,0.503,33.0,3,0,0,0.247,0,0.119,0,5.64,5,0,0
T000991,B000991,payment_problem,phone,medium,G01899,H01388,L00698,1,40,196.48,completed,none,459,4,1,1,3302.77,1,0,0.757,0.142,65.6,1,4.5,Seattle,entire_home,181.26,4.87,4.69,4.57,2,moderate,1,0,0,0,0,-0.164,0.481,16.4,1,0,0,0.272,0,0.124,0,8.23,4,0,0
T000992,B000992,refund_request,email,medium,G03425,H00883,L02036,3,30,562.66,completed,none,1137,2,1,1,2707.42,1,0,0.695,0.037,27.4,2,4.7,Denver,hotel_room,184.41,4.2,4.88,4.13,8,flexible,1,0,0,0,0,-0.05,0.207,40.0,2,0,0,0.224,0,0.114,1,8.06,4,0,0
T000993,B000993,policy_question,chat,low,G01439,H01293,L02090,3,15,393.83,cancelled,guest,172,10,1,0,974.46,1,0,0.807,0.13,104.9,1,4.74,Nashville,entire_home,120.87,4.69,4.19,5.0,18,flexible,1,0,0,0,0,-0.424,0.293,30.0,3,0,0,0.208,0,0.111,1,27.07,4,0,1
T000994,B000994,listing_not_as_described,chat,low,G03941,H00281,L00801,3,21,939.24,completed,none,1445,8,2,0,1871.3,1,0,0.912,0.081,108.8,1,4.55,Chicago,entire_home,266.91,5.0,4.62,4.09,6,flexible,1,0,0,0,0,0.034,0.206,48.6,3,0,0,0.165,0,0.102,0,22.39,4,0,0
T000995,B000995,safety_issue,chat,low,G02336,H00265,L01996,3,37,291.77,completed,none,58,5,4,0,1521.99,1,0,0.94,0.087,206.8,1,4.9,Los Angeles,private_room,92.27,3.99,5.0,4.22,1,moderate,0,0,0,0,0,-0.216,0.708,54.8,4,1,0,0.579,0,0.514,0,1.37,5,0,0
T000996,B000996,checkin_problem,phone,low,G00158,H01167,L02944,7,44,488.44,cancelled,guest,1184,3,0,1,1270.35,0,0,0.674,0.063,207.6,2,4.32,Los Angeles,entire_home,64.42,4.32,4.92,4.93,13,strict,0,0,1,0,0,0.065,0.416,122.3,4,0,0,0.397,1,0.376,0,8.62,3,0,0
T000997,B000997,listing_not_as_described,chat,medium,G00746,H00956,L02620,6,28,1735.62,completed,none,1803,4,0,1,3380.22,1,0,0.71,0.169,138.2,2,4.94,Seattle,private_room,258.98,4.64,4.11,4.4,12,strict,1,0,1,0,1,-0.257,0.469,60.5,2,0,0,0.493,1,0.329,1,43.97,3,0,1
T000998,B000998,checkin_problem,self_serve,medium,G03332,H00258,L00933,8,30,1635.6,cancelled,host,1111,10,0,0,3936.04,1,1,0.725,0.07,33.1,3,4.75,San Francisco,entire_home,186.3,4.95,4.34,4.64,11,moderate,0,0,0,1,1,0.503,0.416,47.8,1,0,1,0.311,0,0.133,0,4.01,5,0,0
T000999,B000999,host_cancellation,phone,medium,G01637,H01095,L01543,9,3,1934.83,completed,none,593,4,2,1,2205.85,1,0,0.824,0.087,45.0,2,4.84,Austin,entire_home,178.54,4.99,4.59,4.05,29,moderate,1,1,0,0,1,-0.712,0.876,104.3,2,1,0,0.75,1,0.55,0,51.24,3,0,1
T001000,B001000,policy_question,email,medium,G02372,H00817,L02139,2,14,294.36,completed,none,2004,4,2,0,3934.3,1,1,0.913,0.034,403.1,3,4.66,Austin,entire_home,128.67,4.4,4.34,4.34,6,strict,1,0,1,0,0,-0.356,0.309,21.3,1,0,0,0.235,0,0.116,0,6.38,5,0,0
T001001,B001001,policy_question,email,high,G02467,H00144,L00175,2,31,551.14,completed,none,1852,3,0,0,1590.7,1,0,0.645,0.065,48.1,2,4.99,Seattle,entire_home,236.8,4.83,4.49,4.47,16,moderate,0,0,0,0,0,-0.453,0.309,14.6,3,1,0,0.377,1,0.28,0,20.47,4,0,0
T001002,B001002,policy_question,phone,medium,G02824,H01336,L00632,8,44,737.33,completed,none,2067,4,2,0,2469.33,1,1,0.856,0.022,260.8,2,4.54,Austin,entire_home,78.73,4.28,4.33,4.21,7,flexible,1,0,0,0,0,-0.151,0.609,48.1,1,0,0,0.249,0,0.119,0,8.0,5,0,0
T001003,B001003,refund_request,chat,low,G03759,H01252,L02578,9,34,1819.52,completed,none,1557,2,3,0,1278.07,1,0,0.677,0.049,66.4,4,4.75,Miami,private_room,190.67,4.29,4.39,4.48,9,moderate,0,0,0,0,1,0.276,0.455,64.5,2,0,0,0.428,0,0.162,0,3.54,5,0,0
T001004,B001004,policy_question,chat,medium,G00256,H00010,L00438,3,39,300.64,completed,none,641,5,2,2,2386.79,1,0,0.859,0.015,16.6,7,4.68,Boston,private_room,84.44,3.85,4.99,4.91,4,strict,1,0,1,0,0,-0.21,0.454,111.6,1,0,0,0.272,0,0.174,0,6.34,4,0,0
T001005,B001005,policy_question,phone,medium,G02577,H00509,L02520,4,17,549.7,completed,none,393,10,3,0,1099.63,1,1,0.668,0.05,55.4,1,3.91,Seattle,entire_home,114.14,4.05,4.3,4.92,2,moderate,1,0,0,0,0,0.055,0.54,9.7,3,0,0,0.465,0,0.172,0,2.3,4,0,0
T001006,B001006,listing_not_as_described,self_serve,high,G03940,H00192,L00724,1,1,234.51,completed,none,1698,5,1,1,1845.2,1,0,0.683,0.095,97.8,0,4.23,New York,entire_home,207.42,4.5,3.9,4.35,8,moderate,1,1,0,0,0,-0.981,0.489,8.9,3,1,0,0.589,0,0.21,0,7.59,4,0,0
T001007,B001007,refund_request,email,high,G01357,H00024,L01637,8,21,2627.06,completed,none,2077,6,1,2,3210.43,1,0,0.737,0.028,273.0,3,4.81,Miami,entire_home,300.05,4.41,5.0,4.42,24,flexible,1,0,0,0,1,-0.35,0.44,32.5,4,1,0,0.195,0,0.108,1,48.35,3,0,1
T001008,B001008,payment_problem,email,low,G01297,H00778,L01938,8,8,1958.06,completed,none,165,4,2,0,2615.06,1,1,0.79,0.068,119.3,3,4.66,San Francisco,entire_home,220.7,4.65,4.03,4.82,19,moderate,1,0,0,0,1,0.202,0.353,109.9,2,0,0,0.196,1,0.287,1,18.48,3,0,0
T001009,B001009,checkin_problem,chat,medium,G03389,H01228,L02574,8,40,2752.34,completed,none,2827,5,2,0,4995.74,1,1,0.602,0.035,129.1,0,4.72,Nashville,entire_home,292.31,4.45,4.32,4.48,4,strict,1,0,1,0,1,-0.002,0.383,43.3,5,1,0,0.266,1,0.237,0,5.92,4,0,0
T001010,B001010,checkin_problem,phone,medium,G00785,H01252,L00342,2,19,337.73,completed,none,1575,6,0,2,2985.18,1,0,0.677,0.049,66.4,4,4.75,San Francisco,entire_home,134.28,4.67,4.13,4.65,4,moderate,1,0,0,0,0,0.457,0.345,69.8,1,0,0,0.274,0,0.124,0,6.23,4,0,0
T001011,B001011,policy_question,chat,high,G01495,H00343,L02078,8,44,1174.89,completed,none,131,12,1,0,3757.2,1,0,0.888,0.032,384.4,4,4.52,Chicago,entire_home,150.42,5.0,4.11,4.33,13,moderate,1,0,0,0,0,-0.021,0.508,3.2,5,1,1,0.123,0,0.095,0,5.46,5,0,0
T001012,B001012,safety_issue,self_serve,low,G01766,H01107,L01122,9,24,1688.25,completed,none,2796,7,0,0,4353.64,1,1,0.942,0.11,82.7,3,3.93,Boston,private_room,152.7,4.5,4.39,4.38,13,strict,0,0,1,0,1,0.034,0.784,64.3,1,0,0,0.699,1,0.75,1,13.39,3,0,0
T001013,B001013,policy_question,self_serve,medium,G02874,H00908,L00711,4,33,437.8,completed,none,2611,4,1,1,4098.56,1,1,0.748,0.061,174.1,1,4.66,Los Angeles,entire_home,95.29,4.19,4.46,4.45,11,moderate,0,0,0,0,0,0.595,0.44,12.6,1,0,0,0.314,0,0.133,0,12.7,5,0,0
T001014,B001014,checkin_problem,email,low,G02172,H00375,L02162,5,26,653.4,active,none,1178,7,3,0,4349.23,1,0,0.733,0.185,225.7,0,4.83,Austin,entire_home,104.74,4.95,4.17,4.12,35,moderate,1,0,0,0,0,0.026,0.29,50.5,2,0,0,0.453,0,0.169,0,10.97,5,0,0
T001015,B001015,refund_request,self_serve,high,G00407,H00624,L01245,7,8,2928.78,completed,none,2775,8,4,1,2522.86,1,0,0.876,0.021,80.5,0,4.75,San Francisco,entire_home,359.94,4.33,4.58,4.62,22,flexible,0,0,0,0,1,0.734,0.333,1.0,2,1,1,0.154,0,0.1,1,14.87,4,0,0
T001016,B001016,payment_problem,chat,high,G01584,H01054,L00169,4,28,347.73,active,none,1797,5,0,0,2729.81,1,1,0.785,0.112,161.0,0,4.98,Seattle,entire_home,73.24,4.48,4.41,4.53,14,moderate,0,0,0,0,0,-0.365,0.334,5.0,1,1,0,0.111,0,0.093,1,26.36,3,0,1
T001017,B001017,checkin_problem,phone,low,G00077,H01130,L01970,8,-1,917.76,completed,none,996,3,0,1,2873.79,1,0,0.572,0.055,143.0,3,4.47,Nashville,entire_home,100.2,4.69,4.49,4.33,17,flexible,0,1,0,0,0,-0.611,0.789,70.3,1,1,1,0.628,1,0.391,0,3.06,4,0,0
T001018,B001018,refund_request,email,medium,G02641,H00582,L01617,5,13,400.33,completed,none,2884,3,1,0,1066.03,1,0,0.909,0.024,79.8,1,4.66,San Francisco,hotel_room,65.42,4.76,4.55,4.34,1,moderate,1,0,0,0,0,0.538,0.387,17.1,2,0,0,0.186,0,0.106,0,21.93,5,0,0
T001019,B001019,listing_not_as_described,chat,medium,G00940,H01399,L02014,1,15,259.62,completed,none,67,8,2,0,1061.87,1,1,0.767,0.086,133.5,3,4.14,Denver,entire_home,250.68,4.31,4.64,4.9,15,moderate,1,0,0,0,0,-0.459,0.445,33.5,2,0,0,0.425,0,0.161,0,0.14,5,0,0
T001020,B001020,host_cancellation,chat,low,G02197,H00836,L01054,9,9,1598.39,cancelled,guest,1828,4,0,0,1743.28,1,0,0.894,0.07,52.3,3,4.26,New York,private_room,148.48,4.64,5.0,4.1,12,flexible,1,0,0,0,1,-0.861,0.702,55.9,2,1,1,0.529,0,0.191,0,17.63,5,0,0
T001021,B001021,checkin_problem,chat,medium,G03200,H01209,L00941,8,36,2760.6,completed,none,1378,4,0,1,1540.57,1,0,0.819,0.076,242.4,2,4.78,Los Angeles,entire_home,311.34,4.66,3.98,4.97,10,flexible,1,0,0,0,1,-0.078,0.216,8.1,1,0,0,0.165,1,0.203,0,21.17,3,0,0
T001022,B001022,checkin_problem,phone,low,G02836,H00946,L00330,4,10,562.44,completed,none,2811,5,1,0,823.74,0,0,0.784,0.078,110.2,4,4.6,Denver,entire_home,115.66,4.29,3.82,4.47,9,flexible,0,0,0,0,0,-0.226,0.413,100.8,2,0,0,0.218,1,0.297,0,33.53,4,0,1
T001023,B001023,refund_request,self_serve,medium,G03802,H01242,L01944,4,27,1654.94,cancelled,guest,1800,4,3,0,2178.17,1,0,0.818,0.053,97.0,1,4.58,Seattle,entire_home,356.75,4.4,4.65,4.33,13,flexible,1,0,0,0,1,0.268,0.377,7.9,2,1,0,0.187,0,0.107,0,10.71,4,0,0
T001024,B001024,host_cancellation,email,medium,G03596,H00971,L00337,3,15,645.75,completed,none,2483,1,0,0,1029.0,1,0,0.892,0.023,7.5,5,4.82,Denver,entire_home,170.37,4.33,4.36,4.48,20,strict,1,0,1,0,0,-0.045,0.572,17.1,1,0,0,0.509,0,0.185,0,3.12,4,0,0
T001025,B001025,payment_problem,phone,medium,G01717,H01098,L02319,7,2,1348.08,completed,none,1888,1,2,0,2847.8,1,0,0.775,0.058,264.4,1,4.65,Los Angeles,entire_home,170.53,4.47,4.38,4.78,12,strict,1,1,1,0,0,-0.257,0.82,20.7,1,1,1,0.424,1,0.299,0,3.06,4,0,0
T001026,B001026,listing_not_as_described,self_serve,low,G03892,H00695,L01905,6,27,1418.81,completed,none,2322,5,2,0,2096.22,1,0,0.817,0.088,32.1,4,4.93,Miami,private_room,204.59,4.09,4.24,4.11,10,flexible,1,0,0,0,0,-0.353,0.238,51.7,1,0,0,0.175,1,0.206,0,27.15,4,0,1
T001027,B001027,payment_problem,chat,medium,G02990,H01396,L01094,2,34,620.47,completed,none,2890,8,0,3,1843.03,1,0,0.82,0.068,106.1,3,4.38,Austin,private_room,239.5,5.0,4.56,4.41,7,moderate,0,0,0,0,0,-0.076,0.279,50.8,3,0,0,0.177,0,0.105,0,8.42,4,0,0
T001028,B001028,listing_not_as_described,chat,high,G01610,H00927,L00142,9,0,1920.77,active,none,952,7,3,0,2286.8,1,0,0.669,0.044,103.1,2,5.0,Austin,entire_home,208.84,4.36,3.73,4.83,9,moderate,1,1,0,0,1,-0.38,0.609,116.0,2,0,0,0.613,0,0.294,1,6.41,4,0,0
T001029,B001029,policy_question,email,medium,G03305,H01079,L01360,1,-2,73.78,active,none,820,2,0,1,2611.89,0,1,0.724,0.01,192.9,1,4.54,Chicago,entire_home,62.06,4.65,4.3,4.47,11,flexible,0,1,0,0,0,0.043,0.48,23.7,6,0,0,0.412,0,0.158,0,7.62,5,0,0
T001030,B001030,host_cancellation,self_serve,medium,G03261,H01218,L02679,5,32,603.88,completed,none,68,4,1,0,890.63,1,0,0.776,0.097,207.2,0,4.98,Boston,entire_home,102.22,4.73,4.39,4.92,13,strict,1,0,1,0,0,-0.151,0.529,50.4,1,0,0,0.543,0,0.196,0,4.79,5,0,0
T001031,B001031,policy_question,phone,high,G02689,H00284,L01483,5,5,887.78,active,none,1257,4,2,0,3055.92,0,1,0.814,0.018,59.5,1,4.48,Denver,entire_home,146.67,4.16,4.93,4.87,6,flexible,1,1,0,0,0,-0.187,0.666,4.2,2,0,0,0.373,0,0.148,0,6.04,5,0,0
T001032,B001032,listing_not_as_described,email,low,G03139,H00463,L02122,3,5,875.55,completed,none,1699,2,0,0,2007.87,1,0,0.906,0.088,53.9,2,4.42,San Francisco,hotel_room,250.63,4.78,4.32,4.46,24,flexible,1,1,0,0,0,-0.171,0.47,15.3,6,0,0,0.342,0,0.14,0,9.1,4,0,0
T001033,B001033,listing_not_as_described,phone,low,G02715,H00271,L00713,3,33,360.7,completed,none,1431,4,1,0,1705.82,1,0,0.739,0.137,45.2,1,4.66,Chicago,entire_home,103.58,3.83,4.3,4.24,28,moderate,1,0,0,0,0,-0.05,0.41,32.4,3,0,0,0.35,1,0.269,1,31.12,3,0,1
T001034,B001034,policy_question,phone,medium,G03741,H01436,L00121,5,8,749.9,completed,none,2159,5,3,2,4197.91,1,1,0.46,0.119,103.3,1,4.87,Boston,entire_home,126.47,4.37,4.74,4.13,12,moderate,1,0,0,0,0,-0.622,0.592,38.9,2,1,0,0.639,0,0.228,0,13.18,5,0,0
T001035,B001035,checkin_problem,email,medium,G02995,H00482,L00671,8,7,2306.59,active,none,588,6,2,0,3147.4,1,0,0.934,0.06,30.7,1,4.78,Miami,entire_home,250.25,4.31,4.04,4.46,12,flexible,1,1,0,0,1,-0.94,0.659,39.8,2,0,1,0.58,0,0.208,0,5.32,4,0,0
T001036,B001036,policy_question,email,low,G02933,H01225,L01492,3,14,629.38,completed,none,1465,7,0,2,1711.81,1,0,0.866,0.201,29.2,2,4.6,Boston,entire_home,164.12,4.6,4.72,4.28,17,strict,1,0,1,0,0,-0.348,0.222,37.5,2,0,1,0.297,0,0.129,0,8.71,5,0,0
T001037,B001037,listing_not_as_described,self_serve,high,G03305,H00554,L01641,2,33,636.0,completed,none,820,2,0,1,2611.89,0,0,0.898,0.033,28.7,1,4.57,Boston,entire_home,255.39,4.98,5.0,4.91,18,flexible,1,0,0,0,0,-0.194,0.49,8.5,2,1,1,0.118,0,0.094,0,3.45,5,0,0
T001038,B001038,host_cancellation,chat,high,G03240,H00317,L01755,6,38,1687.04,completed,none,1144,9,1,0,3908.5,1,1,0.803,0.059,133.9,1,4.67,Chicago,entire_home,232.75,4.32,3.78,5.0,8,moderate,1,0,0,0,1,-0.795,0.762,12.4,1,1,1,0.543,0,0.196,0,17.53,4,0,0
T001039,B001039,host_cancellation,email,high,G00881,H01274,L02907,9,27,2078.48,completed,none,1145,6,2,1,4282.78,1,0,0.713,0.118,104.7,5,4.08,Austin,entire_home,180.94,4.14,4.05,4.19,8,flexible,1,0,0,0,1,-0.636,0.644,30.2,3,1,1,0.626,1,0.39,0,3.91,4,0,0
T001040,B001040,listing_not_as_described,chat,high,G01643,H01098,L01084,6,10,715.45,active,none,2163,0,0,0,946.71,1,0,0.775,0.058,264.4,1,4.65,Denver,entire_home,104.3,4.81,4.21,4.53,7,moderate,0,0,0,0,0,-0.77,0.368,32.4,3,1,0,0.275,0,0.125,1,3.69,4,0,0
T001041,B001041,checkin_problem,chat,low,G01903,H00870,L02354,2,7,234.57,completed,none,22,8,2,0,3296.49,1,1,0.891,0.058,35.4,4,4.26,Denver,entire_home,99.81,4.3,4.26,4.76,7,flexible,0,1,0,0,0,-0.595,0.513,26.2,2,1,0,0.458,0,0.17,0,1.09,5,0,0
T001042,B001042,payment_problem,chat,medium,G01139,H00422,L00892,2,42,1066.68,completed,none,2063,6,0,0,1042.41,1,1,0.901,0.005,76.1,5,4.23,Boston,entire_home,446.27,4.54,4.42,4.44,19,strict,0,0,1,0,0,0.298,0.324,19.0,3,0,0,0.225,0,0.114,0,2.96,5,0,0
T001043,B001043,payment_problem,phone,low,G00720,H01187,L01966,4,37,707.28,completed,none,2509,8,1,0,1052.06,1,0,0.721,0.037,65.5,0,4.72,Denver,entire_home,145.86,4.42,5.0,4.26,9,moderate,1,0,0,0,0,-0.647,0.442,98.0,1,1,0,0.414,1,0.384,1,6.32,3,0,0
T001044,B001044,listing_not_as_described,chat,high,G00992,H00563,L01231,6,0,1512.1,completed,none,118,8,2,1,4954.57,1,0,0.857,0.056,169.1,1,4.18,Denver,entire_home,226.92,4.3,4.4,4.28,9,moderate,0,1,0,0,0,-0.334,0.676,10.1,2,1,1,0.263,0,0.122,0,9.55,5,0,0
T001045,B001045,policy_question,phone,low,G02326,H01461,L00056,8,29,1774.59,completed,none,956,5,4,1,2564.16,1,1,0.696,0.026,31.9,2,4.94,San Francisco,entire_home,199.74,4.45,5.0,4.5,7,flexible,0,0,0,0,1,-0.273,0.498,85.5,2,0,0,0.43,0,0.162,0,40.06,4,0,1
T001046,B001046,listing_not_as_described,phone,medium,G00178,H01026,L01272,5,15,706.38,completed,none,1401,1,2,1,1030.16,1,0,0.646,0.012,148.4,3,4.17,Seattle,entire_home,126.68,4.3,4.25,4.12,13,strict,0,0,1,0,0,-0.107,0.489,26.6,4,0,0,0.393,0,0.153,0,4.23,4,0,0
T001047,B001047,checkin_problem,email,low,G00092,H01383,L01356,2,33,253.63,completed,none,380,5,5,0,3460.97,1,0,0.716,0.065,141.5,3,4.71,Seattle,hotel_room,119.65,4.49,4.18,4.43,16,moderate,0,0,0,0,0,0.07,0.429,55.1,2,0,0,0.428,0,0.162,1,42.91,5,0,1
T001048,B001048,payment_problem,email,low,G02004,H00559,L01053,7,33,847.0,completed,none,2041,4,0,0,3924.34,1,1,0.779,0.035,14.0,1,4.33,Denver,entire_home,98.36,4.37,4.79,4.5,23,strict,0,0,1,0,0,0.145,0.17,36.3,1,1,1,0.096,0,0.09,0,13.15,5,0,0
T001049,B001049,safety_issue,self_serve,medium,G00569,H00014,L00676,8,16,1795.79,completed,none,1822,5,0,0,2529.37,1,1,0.929,0.042,178.2,3,4.47,Chicago,entire_home,188.31,4.35,4.26,4.21,10,flexible,1,0,0,0,1,-0.689,0.644,40.9,1,1,0,0.613,1,0.716,1,14.78,3,0,0
T001050,B001050,payment_problem,chat,medium,G03277,H00625,L02642,9,29,2185.99,completed,none,494,6,1,0,3953.05,1,0,0.728,0.032,195.7,4,4.79,Boston,entire_home,210.47,3.89,4.12,4.82,19,flexible,1,0,0,0,1,-0.502,0.416,6.6,3,0,1,0.499,0,0.182,1,43.28,4,0,1
T001051,B001051,payment_problem,chat,medium,G00565,H01172,L02897,8,33,1763.25,cancelled,guest,2327,6,0,0,3594.8,1,0,0.655,0.051,12.7,4,4.33,New York,entire_home,193.0,3.71,4.09,4.66,16,flexible,1,0,0,0,1,-0.356,0.288,71.9,2,0,0,0.256,0,0.12,0,15.52,5,0,0
T001052,B001052,policy_question,phone,low,G02473,H00846,L00517,5,1,771.26,completed,none,254,6,0,0,1448.48,1,0,0.818,0.075,142.8,7,4.97,Denver,entire_home,121.92,4.47,4.67,3.87,18,strict,0,1,1,0,0,-0.135,0.638,33.6,2,0,0,0.499,1,0.331,1,17.4,3,0,0
T001053,B001053,payment_problem,chat,medium,G02050,H00038,L01689,6,2,909.22,cancelled,host,2382,5,0,0,2238.46,1,0,0.856,0.064,111.1,0,4.37,Boston,entire_home,136.34,4.86,4.5,4.2,9,strict,0,1,1,1,0,-0.338,0.582,32.7,2,1,0,0.367,0,0.146,0,16.34,4,0,0
T001054,B001054,policy_question,chat,low,G03813,H01209,L00156,9,42,1565.43,completed,none,1643,6,1,0,1384.44,1,0,0.819,0.076,242.4,2,4.78,Nashville,entire_home,168.11,4.62,3.82,4.42,9,moderate,1,0,0,0,1,-0.128,0.433,118.9,1,0,0,0.223,1,0.299,1,5.76,4,0,0
T001055,B001055,listing_not_as_described,chat,low,G01037,H00918,L01555,3,43,577.36,completed,none,2946,4,0,0,1691.67,1,1,0.843,0.046,46.4,3,4.17,New York,private_room,155.83,4.45,3.92,4.85,9,flexible,1,0,0,0,0,-1.0,0.486,79.2,4,0,0,0.415,1,0.295,0,5.74,4,0,0
T001056,B001056,refund_request,phone,medium,G03319,H00149,L02084,4,29,456.19,completed,none,772,2,0,0,4158.91,1,0,0.79,0.029,231.6,1,4.61,Los Angeles,entire_home,99.14,4.76,4.7,4.61,14,moderate,1,0,0,0,0,-0.545,0.679,26.9,3,0,0,0.484,0,0.178,0,4.77,5,0,0
T001057,B001057,refund_request,email,medium,G02918,H00063,L02267,2,4,483.57,completed,none,632,6,0,0,3339.49,0,1,0.807,0.033,83.6,4,4.67,Nashville,entire_home,200.99,4.26,4.5,4.55,6,moderate,0,1,0,0,0,-0.561,0.483,24.6,3,0,0,0.528,1,0.344,0,30.13,4,0,1
T001058,B001058,host_cancellation,chat,low,G01003,H00614,L00017,1,5,222.62,completed,none,1416,1,1,0,1891.34,1,1,0.722,0.035,68.4,2,4.63,New York,entire_home,169.8,4.45,4.68,3.94,15,flexible,1,1,0,0,0,-0.945,0.602,12.2,2,0,1,0.715,0,0.255,0,10.8,5,0,0
T001059,B001059,host_cancellation,self_serve,medium,G03552,H00476,L02757,7,0,1278.76,cancelled,host,2249,4,0,0,1531.66,1,0,0.846,0.053,29.1,1,4.16,Boston,entire_home,178.63,4.14,4.43,4.76,17,moderate,1,1,0,1,0,-1.0,0.937,27.7,2,1,1,0.631,0,0.225,0,3.81,5,0,0
T001060,B001060,refund_request,chat,high,G00417,H00050,L02241,6,29,572.63,completed,none,1716,5,0,0,2429.01,0,0,0.787,0.075,139.8,0,4.52,New York,hotel_room,86.08,4.46,4.58,3.76,27,moderate,0,0,0,0,0,-0.194,0.25,26.7,2,0,0,0.173,0,0.104,0,6.34,5,0,0
T001061,B001061,policy_question,email,medium,G01346,H01151,L01864,5,33,1850.7,completed,none,2574,6,1,1,3861.74,1,0,0.899,0.071,9.1,1,4.74,Chicago,entire_home,324.37,5.0,4.32,5.0,2,moderate,0,0,0,0,1,-0.12,0.45,18.6,5,0,1,0.225,0,0.114,0,5.58,5,0,0
T001062,B001062,refund_request,chat,low,G02319,H00559,L01053,4,31,476.67,completed,none,1915,6,1,0,5925.91,0,1,0.779,0.035,14.0,1,4.33,Denver,entire_home,98.36,4.37,4.79,4.5,23,strict,0,0,1,0,0,0.192,0.154,49.4,4,0,0,0.192,0,0.108,0,12.79,4,0,0
T001063,B001063,policy_question,email,medium,G02151,H01132,L00139,4,35,596.28,completed,none,2653,9,3,1,5014.99,1,1,0.739,0.012,11.9,1,4.56,Miami,private_room,116.73,4.57,4.7,4.41,14,flexible,1,0,0,0,0,-0.103,0.159,34.0,4,0,0,0.29,0,0.128,1,13.59,4,0,0
T001064,B001064,listing_not_as_described,chat,low,G00230,H00394,L01220,1,30,152.66,cancelled,guest,1931,5,1,1,1544.0,1,1,0.723,0.025,46.9,2,4.22,New York,entire_home,124.17,5.0,4.91,4.31,22,moderate,0,0,0,0,0,-0.164,0.209,55.8,1,1,1,0.118,0,0.094,0,15.62,5,0,0
T001065,B001065,refund_request,chat,low,G02883,H00821,L02486,7,21,1555.29,completed,none,2097,5,2,0,2522.24,1,0,0.837,0.037,134.1,1,4.75,Los Angeles,entire_home,226.47,4.61,3.97,4.26,18,moderate,1,0,0,0,1,0.187,0.448,38.3,2,0,1,0.208,0,0.111,0,1.69,4,0,0
T001066,B001066,checkin_problem,chat,low,G02737,H01101,L01318,8,17,660.18,cancelled,guest,2177,5,1,1,2673.92,1,1,0.904,0.026,148.4,3,4.49,Chicago,entire_home,71.43,4.56,4.37,4.48,7,moderate,1,0,0,0,0,-0.253,0.215,57.4,2,0,0,0.147,0,0.099,0,16.61,4,0,0
T001067,B001067,refund_request,chat,high,G01736,H00841,L01786,9,8,2235.98,active,none,763,2,4,0,2788.39,1,0,0.84,0.097,326.4,1,4.99,Austin,entire_home,247.93,4.76,4.89,4.72,22,moderate,1,0,0,0,1,-0.541,0.484,28.4,2,0,0,0.573,1,0.365,0,23.29,4,0,0
T001068,B001068,listing_not_as_described,self_serve,medium,G01970,H00625,L02497,9,36,2608.98,completed,none,1395,3,2,1,2636.62,1,0,0.728,0.032,195.7,4,4.79,Denver,entire_home,231.2,4.78,4.38,4.97,15,moderate,1,0,0,0,1,-0.471,0.483,7.4,1,0,0,0.528,1,0.344,1,35.68,2,1,1
