ticket_id,booking_id,issue_category,contact_channel,priority_initial
T003452,B003452,checkin_problem,email,low
T003453,B003453,host_cancellation,chat,medium
T003454,B003454,refund_request,chat,medium
T003455,B003455,payment_problem,email,low
T003456,B003456,refund_request,email,medium
T003457,B003457,refund_request,email,low
T003458,B003458,listing_not_as_described,chat,low
T003459,B003459,listing_not_as_described,chat,medium
T003460,B003460,payment_problem,email,medium
T003461,B003461,refund_request,phone,medium
T003462,B003462,checkin_problem,chat,medium
T003463,B003463,checkin_problem,phone,medium
T003464,B003464,policy_question,email,high
T003465,B003465,refund_request,email,medium
T003466,B003466,host_cancellation,chat,medium
T003467,B003467,payment_problem,chat,low
T003468,B003468,refund_request,self_serve,low
T003469,B003469,host_cancellation,phone,medium
T003470,B003470,host_cancellation,chat,low
T003471,B003471,refund_request,phone,medium
T003472,B003472,safety_issue,email,medium
T003473,B003473,payment_problem,email,high
T003474,B003474,refund_request,chat,medium
T003475,B003475,host_cancellation,self_serve,medium
T003476,B003476,refund_request,chat,medium
T003477,B003477,host_cancellation,chat,medium
T003478,B003478,checkin_problem,chat,low
T003479,B003479,refund_request,phone,low
T003480,B003480,refund_request,chat,medium
T003481,B003481,listing_not_as_described,email,low
T003482,B003482,host_cancellation,email,low
T003483,B003483,host_cancellation,chat,medium
T003484,B003484,listing_not_as_described,email,low
T003485,B003485,payment_problem,chat,high
T003486,B003486,host_cancellation,chat,medium
T003487,B003487,safety_issue,email,low
T003488,B003488,checkin_problem,phone,medium
T003489,B003489,policy_question,chat,medium
T003490,B003490,safety_issue,phone,medium
T003491,B003491,listing_not_as_described,chat,low
T003492,B003492,refund_request,email,low
T003493,B003493,host_cancellation,email,high
T003494,B003494,refund_request,phone,low
T003495,B003495,host_cancellation,chat,low
T003496,B003496,payment_problem,chat,low
T003497,B003497,refund_request,chat,high
T003498,B003498,refund_request,phone,high
T003499,B003499,payment_problem,chat,medium
T003500,B003500,checkin_problem,phone,medium
T003501,B003501,refund_request,email,high
T003502,B003502,refund_request,self_serve,medium
T003503,B003503,policy_question,phone,low
T003504,B003504,payment_problem,phone,medium
T003505,B003505,policy_question,phone,low
T003506,B003506,listing_not_as_described,self_serve,high
T003507,B003507,checkin_problem,email,low
T003508,B003508,checkin_problem,chat,low
T003509,B003509,listing_not_as_described,chat,medium
T003510,B003510,safety_issue,chat,medium
T003511,B003511,listing_not_as_described,email,low
T003512,B003512,host_cancellation,email,medium
T003513,B003513,listing_not_as_described,chat,high
T003514,B003514,checkin_problem,phone,low
T003515,B003515,checkin_problem,email,medium
T003516,B003516,payment_problem,chat,medium
T003517,B003517,checkin_problem,phone,high
T003518,B003518,policy_question,chat,medium
T003519,B003519,refund_request,chat,medium
T003520,B003520,policy_question,phone,low
T003521,B003521,payment_problem,email,low
T003522,B003522,checkin_problem,self_serve,low
T003523,B003523,refund_request,phone,low
T003524,B003524,host_cancellation,chat,low
T003525,B003525,refund_request,chat,high
T003526,B003526,host_cancellation,email,low
T003527,B003527,refund_request,phone,low
T003528,B003528,checkin_problem,email,medium
T003529,B003529,checkin_problem,phone,low
T003530,B003530,checkin_problem,chat,low
T003531,B003531,host_cancellation,email,medium
T003532,B003532,safety_issue,phone,medium
T003533,B003533,listing_not_as_described,chat,low
T003534,B003534,refund_request,chat,high
T003535,B003535,host_cancellation,email,medium
T003536,B003536,host_cancellation,self_serve,high
T003537,B003537,policy_question,self_serve,medium
T003538,B003538,listing_not_as_described,phone,medium
T003539,B003539,refund_request,chat,medium
T003540,B003540,checkin_problem,email,high
T003541,B003541,policy_question,chat,low
T003542,B003542,host_cancellation,phone,medium
T003543,B003543,host_cancellation,chat,low
T003544,B003544,policy_question,phone,high
T003545,B003545,host_cancellation,self_serve,low
T003546,B003546,host_cancellation,self_serve,medium
T003547,B003547,policy_question,phone,medium
T003548,B003548,safety_issue,chat,medium
T003549,B003549,refund_request,email,low
T003550,B003550,checkin_problem,chat,low
T003551,B003551,listing_not_as_described,chat,medium
T003552,B003552,listing_not_as_described,chat,medium
T003553,B003553,listing_not_as_described,self_serve,low
T003554,B003554,checkin_problem,chat,low
T003555,B003555,policy_question,phone,medium
T003556,B003556,refund_request,phone,low
T003557,B003557,policy_question,email,low
T003558,B003558,listing_not_as_described,chat,low
T003559,B003559,listing_not_as_described,self_serve,low
T003560,B003560,listing_not_as_described,email,medium
T003561,B003561,payment_problem,email,medium
T003562,B003562,payment_problem,chat,low
T003563,B003563,payment_problem,chat,high
T003564,B003564,payment_problem,phone,medium
T003565,B003565,checkin_problem,chat,low
T003566,B003566,payment_problem,chat,high
T003567,B003567,refund_request,phone,medium
T003568,B003568,policy_question,phone,medium
T003569,B003569,refund_request,phone,medium
T003570,B003570,refund_request,self_serve,medium
T003571,B003571,safety_issue,phone,medium
T003572,B003572,listing_not_as_described,chat,low
T003573,B003573,listing_not_as_described,phone,medium
T003574,B003574,listing_not_as_described,email,high
T003575,B003575,refund_request,self_serve,medium
T003576,B003576,payment_problem,email,medium
T003577,B003577,refund_request,chat,medium
T003578,B003578,payment_problem,chat,low
T003579,B003579,policy_question,email,medium
T003580,B003580,listing_not_as_described,chat,low
T003581,B003581,host_cancellation,phone,medium
T003582,B003582,checkin_problem,chat,high
T003583,B003583,checkin_problem,chat,medium
T003584,B003584,policy_question,email,low
T003585,B003585,checkin_problem,phone,medium
T003586,B003586,checkin_problem,email,high
T003587,B003587,refund_request,self_serve,medium
T003588,B003588,policy_question,email,medium
T003589,B003589,safety_issue,self_serve,medium
T003590,B003590,listing_not_as_described,phone,low
T003591,B003591,refund_request,phone,medium
T003592,B003592,refund_request,chat,low
T003593,B003593,policy_question,chat,medium
T003594,B003594,policy_question,phone,high
T003595,B003595,refund_request,phone,medium
T003596,B003596,listing_not_as_described,self_serve,low
T003597,B003597,checkin_problem,email,medium
T003598,B003598,listing_not_as_described,email,low
T003599,B003599,checkin_problem,email,medium
T003600,B003600,host_cancellation,chat,high
T003601,B003601,safety_issue,chat,high
T003602,B003602,policy_question,phone,low
T003603,B003603,checkin_problem,chat,medium
T003604,B003604,listing_not_as_described,chat,low
T003605,B003605,payment_problem,phone,high
T003606,B003606,policy_question,self_serve,low
T003607,B003607,checkin_problem,self_serve,medium
T003608,B003608,host_cancellation,self_serve,medium
T003609,B003609,listing_not_as_described,chat,low
T003610,B003610,listing_not_as_described,chat,medium
T003611,B003611,host_cancellation,email,medium
T003612,B003612,refund_request,chat,medium
T003613,B003613,checkin_problem,phone,high
T003614,B003614,refund_request,chat,high
T003615,B003615,payment_problem,phone,medium
T003616,B003616,safety_issue,chat,low
T003617,B003617,checkin_problem,email,medium
T003618,B003618,policy_question,chat,low
T003619,B003619,payment_problem,email,medium
T003620,B003620,policy_question,email,medium
T003621,B003621,payment_problem,phone,medium
T003622,B003622,refund_request,chat,medium
T003623,B003623,host_cancellation,chat,low
T003624,B003624,listing_not_as_described,phone,low
T003625,B003625,refund_request,chat,medium
T003626,B003626,policy_question,self_serve,medium
T003627,B003627,payment_problem,chat,medium
T003628,B003628,listing_not_as_described,chat,low
T003629,B003629,listing_not_as_described,chat,medium
T003630,B003630,policy_question,phone,medium
T003631,B003631,host_cancellation,phone,medium
T003632,B003632,checkin_problem,email,medium
T003633,B003633,policy_question,email,low
T003634,B003634,host_cancellation,chat,low
T003635,B003635,payment_problem,self_serve,medium
T003636,B003636,checkin_problem,chat,low
T003637,B003637,listing_not_as_described,chat,low
T003638,B003638,refund_request,self_serve,high
T003639,B003639,listing_not_as_described,chat,low
T003640,B003640,refund_request,chat,medium
T003641,B003641,listing_not_as_described,phone,low
T003642,B003642,payment_problem,phone,low
T003643,B003643,host_cancellation,self_serve,medium
T003644,B003644,policy_question,phone,low
T003645,B003645,safety_issue,email,medium
T003646,B003646,refund_request,phone,high
T003647,B003647,host_cancellation,email,medium
T003648,B003648,checkin_problem,chat,low
T003649,B003649,checkin_problem,chat,medium
T003650,B003650,refund_request,phone,high
T003651,B003651,refund_request,phone,medium
T003652,B003652,listing_not_as_described,phone,low
T003653,B003653,payment_problem,phone,high
T003654,B003654,payment_problem,self_serve,medium
T003655,B003655,host_cancellation,chat,low
T003656,B003656,safety_issue,chat,medium
T003657,B003657,checkin_problem,email,high
T003658,B003658,host_cancellation,email,low
T003659,B003659,checkin_problem,chat,medium
T003660,B003660,host_cancellation,chat,medium
T003661,B003661,host_cancellation,chat,low
T003662,B003662,policy_question,phone,low
T003663,B003663,safety_issue,chat,high
T003664,B003664,checkin_problem,self_serve,low
T003665,B003665,refund_request,chat,medium
T003666,B003666,listing_not_as_described,email,medium
T003667,B003667,payment_problem,chat,low
T003668,B003668,payment_problem,email,low
T003669,B003669,policy_question,email,high
T003670,B003670,host_cancellation,chat,low
T003671,B003671,refund_request,chat,low
T003672,B003672,policy_question,email,medium
T003673,B003673,safety_issue,email,medium
T003674,B003674,refund_request,email,high
T003675,B003675,host_cancellation,phone,medium
T003676,B003676,checkin_problem,chat,low
T003677,B003677,refund_request,chat,low
T003678,B003678,listing_not_as_described,self_serve,high
T003679,B003679,host_cancellation,email,low
T003680,B003680,refund_request,chat,medium
T003681,B003681,policy_question,chat,low
T003682,B003682,payment_problem,self_serve,medium
T003683,B003683,safety_issue,phone,medium
T003684,B003684,checkin_problem,chat,low
T003685,B003685,checkin_problem,chat,low
T003686,B003686,refund_request,chat,medium
T003687,B003687,checkin_problem,email,low
T003688,B003688,refund_request,email,medium
T003689,B003689,payment_problem,chat,medium
T003690,B003690,payment_problem,chat,high
T003691,B003691,listing_not_as_described,chat,low
T003692,B003692,host_cancellation,email,high
T003693,B003693,refund_request,self_serve,low
T003694,B003694,payment_problem,chat,medium
T003695,B003695,policy_question,chat,medium
T003696,B003696,listing_not_as_described,chat,medium
T003697,B003697,policy_question,email,low
T003698,B003698,safety_issue,chat,low
T003699,B003699,safety_issue,chat,low
T003700,B003700,safety_issue,chat,low
T003701,B003701,refund_request,chat,medium
T003702,B003702,policy_question,self_serve,low
T003703,B003703,safety_issue,chat,high
T003704,B003704,refund_request,email,low
T003705,B003705,refund_request,email,medium
T003706,B003706,host_cancellation,email,medium
T003707,B003707,payment_problem,chat,low
T003708,B003708,payment_problem,self_serve,low
T003709,B003709,checkin_problem,email,medium
T003710,B003710,payment_problem,phone,medium
T003711,B003711,listing_not_as_described,chat,low
T003712,B003712,policy_question,chat,low
T003713,B003713,refund_request,phone,medium
T003714,B003714,listing_not_as_described,email,medium
T003715,B003715,listing_not_as_described,chat,low
T003716,B003716,listing_not_as_described,chat,medium
T003717,B003717,host_cancellation,chat,high
T003718,B003718,checkin_problem,email,low
T003719,B003719,listing_not_as_described,email,medium
T003720,B003720,listing_not_as_described,self_serve,medium
T003721,B003721,listing_not_as_described,phone,medium
T003722,B003722,policy_question,email,medium
T003723,B003723,policy_question,chat,low
T003724,B003724,checkin_problem,email,medium
T003725,B003725,host_cancellation,phone,medium
T003726,B003726,host_cancellation,self_serve,medium
T003727,B003727,refund_request,chat,low
T003728,B003728,refund_request,email,medium
T003729,B003729,safety_issue,phone,low
T003730,B003730,host_cancellation,email,high
T003731,B003731,host_cancellation,email,low
T003732,B003732,listing_not_as_described,chat,high
T003733,B003733,payment_problem,email,low
T003734,B003734,host_cancellation,chat,medium
T003735,B003735,listing_not_as_described,email,medium
T003736,B003736,checkin_problem,chat,medium
T003737,B003737,safety_issue,chat,low
T003738,B003738,refund_request,email,medium
T003739,B003739,listing_not_as_described,self_serve,medium
T003740,B003740,checkin_problem,email,low
T003741,B003741,policy_question,chat,high
T003742,B003742,policy_question,phone,low
T003743,B003743,listing_not_as_described,chat,medium
T003744,B003744,refund_request,chat,medium
T003745,B003745,refund_request,chat,low
T003746,B003746,checkin_problem,chat,medium
T003747,B003747,checkin_problem,chat,low
T003748,B003748,host_cancellation,self_serve,medium
T003749,B003749,checkin_problem,chat,low
