guest_id,guest_account_age_days,guest_past_bookings_count,guest_past_support_tickets_12m,guest_past_refund_requests_12m,guest_lifetime_booking_value,guest_id_verified
G03550,786,6,1,0,2708.39,1
G03551,2044,10,3,0,2000.71,1
G03552,2249,4,0,0,1531.66,1
G03553,2417,3,1,0,2309.77,0
G03554,797,8,2,1,3715.4,1
G03555,77,6,1,3,2642.52,1
G03556,59,7,1,0,954.61,1
G03557,2479,5,0,0,2570.04,0
G03558,2686,6,1,0,1778.11,1
G03559,1524,2,1,0,2525.24,1
G03560,1937,4,0,0,3744.79,1
G03561,2157,4,0,1,3794.36,1
G03562,1302,5,1,0,1650.12,1
G03563,68,6,0,1,1318.01,1
G03564,2353,6,1,0,2115.8,1
G03565,1933,3,2,0,2497.04,1
G03566,2722,6,0,1,1435.91,1
G03567,365,3,3,0,4532.9,1
G03568,821,7,2,0,2108.74,1
G03569,1403,3,0,1,5726.32,1
G03570,2391,6,1,2,1928.95,1
G03571,947,9,0,0,2493.42,1
G03572,2947,3,1,0,1322.51,1
G03573,1578,5,3,0,3416.81,1
G03574,1378,7,0,1,3122.71,1
G03575,1440,2,0,1,1328.03,1
G03576,762,4,2,0,2485.32,1
G03577,341,4,1,0,2782.86,1
G03578,2990,12,0,0,3050.68,1
G03579,383,3,1,0,4874.27,1
G03580,1004,4,2,0,6082.81,1
G03581,1557,7,2,0,2475.98,1
G03582,300,6,1,1,3668.98,1
G03583,139,9,2,0,1630.03,1
G03584,359,6,1,0,5186.89,1
G03585,836,3,0,1,1955.59,1
G03586,1523,3,1,0,2876.57,1
G03587,1628,1,2,2,2169.58,1
G03588,1983,4,2,1,3986.96,1
G03589,1304,4,1,1,797.86,1
G03590,2531,2,2,0,1644.65,1
G03591,909,2,1,1,2861.29,1
G03592,1135,8,2,0,4554.22,1
G03593,2914,8,2,0,907.48,1
G03594,2187,6,1,0,2766.34,1
G03595,996,7,1,0,1585.02,1
G03596,2483,1,0,0,1029.0,1
G03597,2557,6,0,1,2792.52,1
G03598,2321,5,1,1,5055.98,1
G03599,2152,7,1,0,2361.87,1
G03600,1238,11,1,0,3406.81,1
G03601,1785,1,0,1,1437.88,0
G03602,2810,5,1,0,893.46,1
G03603,2835,5,0,0,1491.03,0
G03604,165,5,1,1,2484.62,1
G03605,999,3,1,0,2074.63,0
G03606,2568,4,3,1,1092.33,1
G03607,1308,6,0,2,1285.55,1
G03608,2565,7,1,0,3159.67,1
G03609,657,7,0,0,4396.62,1
G03610,2661,2,0,1,2671.1,1
G03611,2212,5,1,1,2325.77,1
G03612,1910,8,1,0,1569.76,1
G03613,2047,6,1,0,439.99,1
G03614,2112,8,1,0,3925.82,1
G03615,1141,4,0,0,2139.41,1
G03616,1890,4,2,0,6336.61,1
G03617,267,3,0,0,1926.37,1
G03618,1846,2,1,0,2401.71,1
G03619,1709,4,3,0,2120.66,1
G03620,2294,5,2,0,1399.25,0
G03621,2443,5,1,0,3679.71,1
G03622,1511,3,0,0,1196.49,1
G03623,476,4,2,1,2099.72,1
G03624,977,3,3,1,1437.93,1
G03625,1208,9,0,1,1893.9,1
G03626,1044,2,0,0,2813.5,1
G03627,1961,7,1,0,5858.73,1
G03628,558,5,0,0,3859.11,1
G03629,1018,6,6,0,2680.51,1
G03630,1606,5,2,0,2687.75,1
G03631,883,11,1,0,715.64,1
G03632,2195,3,4,0,4315.1,1
G03633,666,3,1,1,3103.33,1
G03634,2668,5,2,0,3249.69,1
G03635,1772,5,1,0,424.01,1
G03636,2868,3,1,0,2558.94,1
G03637,864,6,1,0,1438.41,1
G03638,582,5,1,0,2290.61,1
G03639,695,6,1,0,1958.17,1
G03640,1252,2,2,0,2658.25,1
G03641,1611,5,3,0,2394.58,1
G03642,1240,6,1,2,1218.89,1
G03643,2455,2,1,0,3176.56,1
G03644,399,8,0,0,1592.61,1
G03645,1947,5,1,0,3201.44,1
G03646,715,5,0,0,1448.68,0
G03647,704,12,3,0,1649.99,1
G03648,2809,4,0,0,2159.94,1
G03649,2547,7,0,3,2243.58,1
G03650,1715,5,0,1,2119.73,1
G03651,1973,3,0,0,1416.33,1
G03652,82,8,5,2,6154.6,1
G03653,604,3,2,0,1570.01,1
G03654,1971,3,0,0,1245.11,1
G03655,1711,6,1,0,1183.11,1
G03656,2047,4,3,1,1446.02,1
G03657,2820,7,1,0,1030.47,1
G03658,903,5,1,0,2814.74,1
G03659,365,4,5,0,1620.29,1
G03660,163,3,1,1,2655.34,1
G03661,2559,3,1,0,1552.75,1
G03662,1864,6,1,1,2760.96,1
G03663,116,4,2,1,4502.48,1
G03664,2989,3,0,0,1152.93,1
G03665,2385,7,2,0,3845.63,1
G03666,881,2,1,1,3802.09,1
G03667,2785,7,2,0,3137.52,1
G03668,840,3,1,0,1480.98,1
G03669,2195,6,0,0,830.56,0
G03670,1347,5,2,0,1282.42,1
G03671,2491,4,2,0,4065.23,1
G03672,2885,3,2,0,3688.58,1
G03673,1037,4,2,0,1918.73,1
G03674,943,6,2,0,2766.19,0
G03675,1725,6,3,0,3368.58,1
G03676,2335,3,1,1,2432.78,1
G03677,2768,3,2,1,1040.22,1
G03678,1138,4,1,0,2001.02,1
G03679,2528,7,2,1,1563.56,1
G03680,22,5,0,0,1823.48,1
G03681,1750,6,0,0,2482.85,1
G03682,683,4,0,0,2219.22,1
G03683,2954,2,1,0,862.84,1
G03684,1834,4,2,0,4538.39,1
G03685,2368,6,7,0,1376.94,0
G03686,126,6,1,2,1423.11,1
G03687,277,7,3,1,924.98,1
G03688,2000,6,2,0,3063.47,1
G03689,1228,2,0,1,1001.45,1
G03690,2242,6,1,0,2114.5,1
G03691,696,5,1,0,3466.38,0
G03692,1310,3,0,0,8038.08,1
G03693,57,6,1,0,2795.51,1
G03694,19,6,1,1,2420.83,1
G03695,2312,11,1,0,5626.06,1
G03696,2842,5,1,0,1668.31,1
G03697,113,7,1,1,4025.97,1
G03698,542,5,3,0,1892.07,1
G03699,2695,4,0,1,7764.52,1
G03700,579,1,1,0,4788.81,1
G03701,1089,7,1,0,1413.38,1
G03702,25,5,3,0,3511.8,1
G03703,1573,4,1,0,1880.5,1
G03704,2049,6,2,0,2925.36,1
G03705,2959,1,1,0,2867.08,1
G03706,1573,3,0,1,460.26,1
G03707,141,5,2,0,3544.98,1
G03708,1768,8,1,1,822.61,1
G03709,648,5,1,0,3168.74,0
G03710,2236,2,1,0,3085.31,0
G03711,201,11,0,0,2889.44,1
G03712,257,8,3,0,2405.25,1
G03713,547,3,1,0,3159.72,1
G03714,2242,7,1,1,2761.27,1
G03715,2751,5,0,0,1141.21,0
G03716,802,3,1,0,1622.15,1
G03717,942,10,3,1,1661.35,0
G03718,414,6,1,1,1251.89,1
G03719,2015,7,0,0,3722.12,1
G03720,1382,2,1,0,1991.16,1
G03721,1099,4,0,0,1738.48,1
G03722,910,8,3,0,2344.98,0
G03723,188,6,0,0,380.55,0
G03724,2016,4,0,1,2193.78,1
G03725,1314,7,1,0,3276.76,1
G03726,2093,5,0,1,1957.02,1
G03727,2131,5,2,0,1233.39,1
G03728,1147,4,2,0,1391.12,0
G03729,358,7,0,0,2990.39,1
G03730,1552,7,2,0,2535.85,1
G03731,1090,5,1,0,1502.26,1
G03732,2984,2,1,1,3466.21,1
G03733,1681,5,2,1,6114.05,0
G03734,2423,1,0,0,2911.11,1
G03735,162,3,0,1,1996.42,1
G03736,2370,11,1,1,144.34,1
G03737,450,4,0,1,3156.87,0
G03738,1498,6,1,0,2553.39,1
G03739,1037,5,2,1,1850.9,1
G03740,2232,11,2,0,5904.68,1
G03741,2159,5,3,2,4197.91,1
G03742,1951,7,2,0,2698.37,1
G03743,2556,6,2,0,765.98,1
G03744,1314,6,0,0,1647.08,1
G03745,2343,7,0,0,2111.5,1
G03746,2952,6,1,1,1963.44,1
G03747,1239,5,1,0,2704.56,0
G03748,974,2,4,0,1330.28,1
G03749,632,3,0,1,1108.02,0
G03750,1591,2,0,0,4220.88,1
G03751,1051,4,0,0,967.25,1
G03752,2781,6,2,4,6125.45,1
G03753,1589,2,0,0,2565.56,1
G03754,2369,6,1,0,3044.34,1
G03755,2961,6,1,0,1973.55,1
G03756,1694,7,2,0,3062.05,1
G03757,437,5,0,0,3954.06,1
G03758,2829,2,0,0,2877.59,1
G03759,1557,2,3,0,1278.07,1
G03760,1077,7,0,0,571.21,1
G03761,1305,3,4,0,2451.48,1
G03762,2774,8,2,1,2069.58,1
G03763,2079,3,0,1,2658.92,1
G03764,2385,3,1,0,3319.04,0
G03765,183,6,1,0,1387.49,0
G03766,2592,6,1,1,528.25,1
G03767,1470,4,0,0,2154.84,1
G03768,1480,5,2,1,1909.3,1
G03769,1590,7,0,0,1227.43,1
G03770,1588,5,3,0,3347.71,1
G03771,660,5,0,0,2417.65,0
G03772,160,5,3,0,4019.37,1
G03773,2460,4,3,0,3371.82,1
G03774,1012,6,2,1,3564.65,0
G03775,53,2,0,0,1799.68,1
G03776,2456,4,1,1,836.37,1
G03777,2895,5,1,0,1818.58,1
G03778,1046,7,0,0,4087.51,1
G03779,1054,3,0,1,1271.17,1
G03780,2751,9,1,1,2730.26,1
G03781,2308,2,3,1,871.23,1
G03782,1229,3,2,1,1425.95,1
G03783,1495,6,1,0,4924.95,1
G03784,2824,5,2,0,3941.71,1
G03785,1490,7,1,1,2339.83,1
G03786,1036,2,2,0,1982.06,1
G03787,1951,8,0,1,2496.88,1
G03788,850,7,0,0,1543.54,1
G03789,354,2,0,0,2122.71,1
G03790,1099,6,0,0,2596.64,1
G03791,2921,3,2,2,2238.99,1
G03792,1740,4,3,0,1904.92,1
G03793,1465,5,1,1,1982.33,0
G03794,991,4,0,0,970.77,1
G03795,1265,6,2,0,5588.9,1
G03796,1885,5,1,0,2729.22,1
G03797,1810,6,1,0,1547.71,1
G03798,2342,3,0,0,856.28,1
G03799,2257,4,0,1,2636.56,1
G03800,1112,3,2,0,3161.57,1
G03801,818,4,3,0,1393.08,1
G03802,1800,4,3,0,2178.17,1
G03803,1961,5,3,0,3899.0,0
G03804,2438,4,1,0,4958.23,1
G03805,2373,6,1,1,865.18,0
G03806,2988,5,0,0,895.5,1
G03807,889,7,2,0,1137.27,1
G03808,1856,5,0,0,3654.67,1
G03809,1181,5,2,2,4368.89,1
G03810,668,6,2,1,3622.67,1
G03811,633,3,1,0,1566.69,1
G03812,2625,7,2,1,4098.54,1
G03813,1643,6,1,0,1384.44,1
G03814,137,7,0,0,2737.2,1
G03815,1947,7,0,0,1658.16,1
G03816,1698,5,0,0,1832.25,1
G03817,428,5,2,1,1460.59,1
G03818,1476,5,0,0,2615.67,1
G03819,2660,7,0,0,3260.07,1
G03820,2959,3,3,0,2289.82,0
G03821,819,6,1,3,1700.91,1
G03822,2189,6,3,1,3827.23,1
G03823,1107,3,1,0,3641.75,0
G03824,2225,8,0,1,7568.32,1
G03825,198,7,1,0,1837.51,1
G03826,2672,3,0,2,3497.49,1
G03827,1996,4,3,1,3149.55,1
G03828,2739,2,0,1,3129.94,1
G03829,2449,4,4,1,1653.08,1
G03830,471,3,0,1,852.99,1
G03831,2266,5,0,0,2052.68,1
G03832,1949,6,0,0,1160.65,1
G03833,929,6,1,1,1542.72,1
G03834,2011,4,2,0,2334.24,1
G03835,2680,4,4,1,2172.7,1
G03836,2999,5,1,0,2604.4,1
G03837,906,8,3,0,1053.84,1
G03838,2223,5,3,0,2285.15,0
G03839,23,8,1,2,4293.86,0
G03840,235,2,0,1,2014.95,1
G03841,1125,7,1,0,2818.68,1
G03842,929,11,1,0,2546.66,1
G03843,523,4,1,1,3321.19,1
G03844,1809,6,0,1,2748.06,1
G03845,431,3,0,0,1234.17,1
G03846,793,3,0,1,1110.41,1
G03847,1630,1,1,1,1818.62,0
G03848,1737,3,2,1,4507.57,1
G03849,533,6,0,0,2008.62,1
G03850,1747,3,3,0,2430.18,1
G03851,1676,2,0,2,2300.18,1
G03852,1317,6,0,0,336.2,0
G03853,2858,4,1,1,2551.41,1
G03854,913,3,2,0,3551.77,1
G03855,1125,6,0,3,2385.9,0
G03856,1526,2,1,1,1753.86,1
G03857,1328,3,1,0,2390.07,1
G03858,2919,10,0,1,1127.39,1
G03859,2588,7,1,0,752.53,1
G03860,1024,4,0,2,2281.95,1
G03861,1577,1,1,2,3041.08,1
G03862,1379,3,0,0,3031.94,1
G03863,1520,7,1,0,4679.47,1
G03864,1682,7,3,0,1663.53,1
G03865,1998,3,3,1,1709.83,0
G03866,227,7,2,2,2046.28,0
G03867,1260,2,2,0,4584.08,1
G03868,873,5,0,0,784.54,0
G03869,892,2,0,0,3889.57,1
G03870,1479,4,0,0,2061.65,0
G03871,1037,5,3,0,2168.36,1
G03872,2258,3,1,0,512.8,1
G03873,2789,4,2,0,2423.48,1
G03874,397,5,3,1,1105.48,1
G03875,1124,2,0,0,3115.87,1
G03876,2079,5,0,0,4047.71,1
G03877,2946,6,2,0,3520.38,1
G03878,649,2,2,0,887.4,1
G03879,329,5,3,0,1733.1,1
G03880,1483,5,1,0,866.6,1
G03881,952,7,0,0,2737.83,1
G03882,2006,8,3,0,2374.48,1
G03883,2017,7,1,0,3527.78,0
G03884,2669,4,0,0,2415.65,0
G03885,1879,7,1,1,1781.59,1
G03886,1197,6,2,0,1005.06,1
G03887,1773,7,0,2,1337.47,1
G03888,162,5,0,0,3509.52,1
G03889,1752,5,1,0,992.54,1
G03890,776,5,1,0,2123.98,1
G03891,1828,7,1,2,1992.06,1
G03892,2322,5,2,0,2096.22,1
G03893,1052,2,3,0,2049.53,1
G03894,2374,4,2,0,1222.61,1
G03895,940,7,0,1,3349.09,1
G03896,540,7,0,0,2737.32,0
G03897,2536,6,0,1,1832.83,1
G03898,822,3,3,0,2438.94,1
G03899,1462,1,2,0,2005.86,1
G03900,1089,4,5,0,1912.42,1
G03901,356,9,0,0,3838.58,1
G03902,235,5,3,0,2415.96,1
G03903,2275,4,2,0,1803.83,1
G03904,1549,4,2,0,1415.5,1
G03905,2097,7,1,0,2027.2,0
G03906,118,4,2,1,3328.71,1
G03907,2102,6,0,0,1745.02,1
G03908,1674,2,1,0,2907.43,1
G03909,2613,7,4,0,1907.09,1
G03910,1068,3,0,0,2298.52,1
G03911,2101,3,2,1,3929.17,1
G03912,558,6,1,1,1350.5,1
G03913,1816,4,0,2,2773.54,1
G03914,2006,7,1,0,2829.6,1
G03915,2916,6,0,0,859.69,1
G03916,398,8,2,1,1019.63,1
G03917,675,3,0,0,281.83,1
G03918,387,5,0,0,1657.94,1
G03919,2159,6,2,0,3309.87,0
G03920,2662,3,1,0,831.79,1
G03921,2065,4,0,0,2078.66,1
G03922,884,8,1,1,3336.2,1
G03923,541,4,2,0,3107.43,1
G03924,171,4,1,0,1007.25,1
G03925,2457,4,2,0,2575.67,1
G03926,740,4,0,0,2451.95,1
G03927,1402,8,1,1,2194.42,1
G03928,2906,7,0,1,1234.31,1
G03929,2278,7,1,1,2904.09,1
G03930,119,5,0,1,2542.64,1
G03931,2832,7,2,0,3505.79,1
G03932,2513,4,0,0,3200.76,1
G03933,2152,7,0,0,2223.61,1
G03934,2746,2,0,0,1528.58,1
G03935,1996,2,2,0,1567.83,0
G03936,1706,5,2,1,3462.55,1
G03937,1723,5,3,0,1334.68,1
G03938,2223,8,2,1,1576.67,1
G03939,2793,6,3,0,1507.74,1
G03940,1698,5,1,1,1845.2,1
G03941,1445,8,2,0,1871.3,1
G03942,1760,5,0,0,2458.17,1
G03943,1525,7,0,0,1961.94,1
G03944,665,4,1,0,2031.81,1
G03945,33,7,1,0,3585.97,1
G03946,2103,6,0,0,2103.48,1
G03947,2567,5,0,0,1637.64,1
G03948,2804,3,0,1,3770.91,0
G03949,2060,5,0,1,1454.59,1
G03950,1552,5,2,0,2152.32,1
G03951,720,4,3,0,864.72,1
G03952,2603,1,1,0,2383.15,1
G03953,2421,6,2,0,3235.41,1
G03954,484,6,2,1,1621.16,1
G03955,973,7,2,0,2109.16,1
G03956,2671,8,0,0,4638.2,1
G03957,307,7,2,0,2317.33,1
G03958,457,1,3,0,3173.22,0
G03959,2208,5,2,1,7372.6,1
G03960,331,4,0,0,5999.12,1
G03961,2824,8,1,0,2231.74,1
G03962,225,3,2,1,1879.92,1
G03963,2777,1,1,0,496.07,1
G03964,1480,2,1,0,1990.93,1
G03965,1083,3,0,0,2529.22,1
G03966,644,7,4,1,3891.89,1
G03967,616,4,1,1,2698.64,1
G03968,195,7,0,0,2438.61,1
G03969,489,11,1,0,1375.74,1
G03970,2205,3,1,1,2302.09,1
G03971,2658,7,1,0,1747.8,1
G03972,1250,5,3,1,1162.62,1
G03973,2460,9,3,0,1388.97,1
G03974,1103,5,1,1,3346.23,1
G03975,1148,7,0,1,4111.72,1
G03976,2519,4,2,0,2499.95,1
G03977,1242,3,0,0,1769.39,1
G03978,516,5,0,0,2398.8,0
G03979,1626,4,0,0,1562.38,1
G03980,1128,8,2,0,684.32,1
G03981,393,4,0,2,921.62,1
G03982,631,3,1,0,1192.33,1
G03983,1848,5,2,0,1302.82,1
G03984,2656,2,0,0,3551.35,1
G03985,980,6,0,1,2407.73,1
G03986,434,6,1,0,616.98,1
G03987,2588,3,2,0,4472.45,1
G03988,278,4,1,0,4905.12,1
G03989,233,5,1,0,1825.38,1
G03990,1553,7,0,0,2038.22,1
G03991,1595,6,1,0,1826.85,1
G03992,1114,3,0,0,3682.71,1
G03993,2410,6,1,0,3273.73,1
G03994,26,3,3,1,1801.46,1
G03995,1418,6,1,0,1199.11,1
G03996,2555,2,1,0,4587.23,1
G03997,2315,3,0,0,4035.79,1
G03998,461,4,0,1,1478.79,1
G03999,2504,11,1,3,2732.25,1
